age,income,data_usage,budget,international_calls,high_speed_internet,plan_id
55,5822,15,119,1,1,4
20,1579,10,93,0,0,4
70,809,12,113,0,1,4
40,4790,4,147,1,1,3
54,2636,12,67,0,0,4
70,740,13,25,0,1,3
54,1893,10,121,0,1,4
27,1038,4,29,1,0,1
27,20288,7,129,0,1,2
36,6917,6,105,1,0,3
34,1121,8,91,1,0,4
38,4921,18,35,0,1,3
31,935,6,64,1,1,3
26,483,11,98,0,0,4
63,1482,11,92,1,1,4
18,2564,14,56,1,1,4
68,4370,13,122,0,1,4
62,7114,14,30,1,1,3
30,2084,15,65,0,1,4
21,5847,5,58,1,1,3
18,603,11,135,0,1,4
66,12915,11,32,1,1,3
57,624,11,47,1,1,3
49,1819,11,30,1,1,3
51,1473,11,60,1,1,4
45,708,11,91,0,1,4
48,4151,10,100,1,1,4
25,16433,9,112,0,1,4
56,485,8,78,0,1,4
43,301,6,52,0,0,1
75,1242,7,119,1,0,3
51,2356,13,36,0,1,3
71,6417,11,95,1,0,4
71,1844,13,49,0,1,3
20,471,8,141,0,1,4
67,10754,15,66,0,1,4
29,1194,7,107,0,1,2
18,5600,12,99,0,1,4
71,955,10,96,1,1,4
61,2481,7,94,0,1,2
22,4254,13,54,0,1,4
47,1266,8,32,1,0,3
47,4559,10,126,1,1,4
74,2082,7,132,0,0,1
34,1888,14,93,0,1,4
65,13474,10,88,0,0,4
64,4251,12,109,0,1,4
40,4859,7,23,0,0,1
32,6226,12,94,1,0,4
54,5302,16,117,0,1,4
38,4258,10,69,1,1,4
31,10305,10,41,0,1,3
19,1167,12,55,0,1,4
28,3457,9,77,0,0,4
68,2186,8,22,0,1,3
56,3432,8,90,1,0,4
55,1482,10,142,1,1,4
51,588,4,102,1,0,3
55,6635,8,111,1,1,4
67,33280,10,51,1,1,4
51,8744,6,80,0,1,2
35,7095,9,126,0,1,4
47,3847,10,32,0,1,3
32,2553,16,83,1,0,4
44,2709,8,107,0,1,4
68,2675,4,97,1,1,3
51,1559,8,34,1,1,3
69,569,12,97,1,1,4
74,3636,9,91,1,1,4
55,2256,8,123,1,1,4
50,9314,9,123,0,1,4
41,6244,11,58,0,0,4
32,390,12,141,1,1,4
47,16543,16,97,0,0,4
72,1779,9,38,0,1,3
59,2077,10,145,0,1,4
68,557,10,65,1,1,4
34,3891,10,88,0,1,4
22,4497,13,99,0,1,4
46,16546,9,104,1,1,4
21,6981,10,115,1,1,4
27,1801,8,55,0,1,4
73,506,10,107,1,1,4
34,1675,9,53,0,0,4
27,8467,10,133,0,1,4
34,2003,14,29,0,1,3
37,998,9,60,0,1,4
41,3530,13,70,0,1,4
22,2133,12,64,0,1,4
51,1888,14,104,0,1,4
23,1410,16,102,0,0,4
70,3324,13,77,1,1,4
19,8313,10,85,0,1,4
30,4985,8,42,0,1,3
60,433,4,67,0,0,1
60,14060,10,114,0,1,4
65,6319,13,132,1,1,4
28,4039,12,91,0,1,4
68,4557,5,76,1,1,3
64,5348,7,35,0,1,2
74,4399,9,40,0,1,3
40,1139,10,129,1,1,4
72,4951,9,135,0,1,4
33,3508,11,85,0,1,4
48,4527,12,81,1,1,4
28,1578,11,34,1,1,3
71,8881,6,78,0,1,2
33,1701,8,94,1,1,4
25,2840,8,47,1,0,3
21,1793,11,149,1,1,4
57,1099,6,140,1,1,3
21,6097,10,99,1,0,4
73,1806,16,45,0,1,3
42,3450,8,68,0,1,4
20,742,6,60,1,1,3
49,484,11,61,0,1,4
20,16821,11,131,1,1,4
44,14565,8,86,0,1,4
46,1628,8,122,0,0,4
49,4701,16,52,1,0,4
67,1908,6,121,0,0,1
75,5810,7,124,0,1,2
68,1010,5,103,0,0,1
36,918,14,40,0,1,3
38,3046,12,76,0,0,4
22,4369,7,96,1,1,3
35,1482,6,30,0,1,2
45,808,9,67,0,0,4
59,10492,14,126,0,1,4
39,1873,7,43,0,1,2
38,1892,9,103,1,1,4
23,10225,8,60,0,1,4
18,28045,5,27,0,1,1
22,4136,7,148,0,0,1
58,7183,13,94,0,1,4
29,955,9,110,0,1,4
43,6191,9,134,1,1,4
63,7005,10,53,0,0,4
51,1144,6,90,0,0,1
66,1746,7,40,1,1,2
31,10129,13,139,0,0,4
43,2261,9,53,0,1,4
62,12381,11,76,0,1,4
44,3039,11,41,0,1,3
26,2895,9,72,1,1,4
43,7913,14,31,0,1,3
74,23217,8,69,0,1,4
64,5766,11,102,0,1,4
74,3550,9,64,0,1,4
39,10577,6,53,0,1,2
64,11335,8,58,0,0,4
73,5087,11,129,1,1,4
47,4351,7,141,0,1,2
60,6010,7,65,0,0,1
65,713,12,120,0,1,4
34,1046,12,114,1,1,4
43,3792,13,24,0,1,3
53,1379,8,91,0,1,4
18,3091,6,142,0,0,1
25,3653,8,24,0,1,3
66,1116,8,134,0,1,4
52,5411,9,125,0,1,4
69,444,8,53,0,1,4
32,2160,13,90,0,0,4
64,643,7,75,0,1,2
73,2159,8,143,0,1,4
39,7756,14,122,0,0,4
31,1419,10,98,1,1,4
43,394,10,143,0,1,4
45,2358,10,126,0,0,4
40,1299,7,29,0,1,1
31,2985,8,72,0,1,4
41,2355,9,54,1,1,4
19,3552,13,50,1,1,4
62,9630,8,77,1,1,4
43,2044,9,113,0,1,4
31,3250,13,45,0,1,3
73,2157,5,107,0,0,1
68,8184,10,110,0,1,4
24,3487,10,89,0,1,4
20,5011,11,45,1,1,3
64,6374,11,128,0,1,4
40,426,5,117,0,1,2
63,6548,11,51,0,0,4
60,4361,8,127,0,1,4
64,1518,6,20,0,1,1
62,10811,13,124,1,0,4
35,7998,7,149,0,1,2
75,2465,12,146,1,1,4
55,376,10,73,0,1,4
52,2814,5,124,0,1,2
68,1098,8,41,0,1,3
32,331,8,50,0,1,4
42,5332,14,35,0,1,3
72,13724,13,44,0,1,3
54,2713,11,139,0,0,4
45,3863,7,54,1,0,3
27,11415,14,141,0,0,4
56,3561,11,148,0,1,4
74,1621,12,146,0,1,4
34,320,9,130,0,0,4
56,6734,8,38,0,1,3
39,4527,11,44,0,1,3
43,7536,8,149,1,1,4
61,257,14,64,0,1,4
42,23781,8,34,0,1,3
34,1352,13,122,1,1,4
30,8889,10,86,0,1,4
37,445,11,122,0,1,4
42,1373,7,116,0,1,2
21,1730,12,130,0,1,4
27,1072,11,51,0,1,4
20,1309,8,128,1,1,4
58,15065,9,60,1,0,4
62,2122,4,75,0,1,2
35,25059,9,119,1,1,4
64,8565,7,92,1,0,3
53,401,15,45,0,1,3
64,2117,16,75,1,0,4
39,2025,7,78,1,1,3
51,1156,17,61,1,0,4
64,10094,8,66,0,1,4
25,7058,7,89,0,1,2
57,25772,12,138,0,1,4
66,1884,14,29,0,1,3
61,4620,10,72,1,1,4
36,2095,11,74,0,1,4
59,2001,8,133,0,1,4
58,6708,11,69,0,1,4
54,26936,10,124,0,1,4
23,7979,14,89,0,0,4
69,7169,10,35,0,1,3
43,2810,7,114,0,1,2
51,6958,12,22,1,1,3
73,9680,12,22,0,1,3
62,1263,11,101,0,1,4
23,3107,12,136,0,0,4
54,2155,13,35,0,1,3
74,1583,8,55,0,1,4
50,7968,10,75,1,1,4
70,2355,10,35,1,0,3
39,4789,14,136,0,0,4
38,4829,13,137,0,1,4
23,2276,9,40,1,1,3
23,695,9,23,0,1,3
72,2099,13,83,0,1,4
65,5055,8,63,0,1,4
21,4033,6,105,0,1,2
47,423,13,39,0,1,3
28,6710,7,85,0,1,2
47,1713,8,43,0,1,3
48,5285,8,49,0,1,3
41,6733,10,108,0,0,4
72,4770,10,123,0,1,4
26,19578,11,113,0,0,4
72,8098,13,144,1,0,4
20,1894,11,60,0,1,4
68,2097,13,106,0,1,4
48,2764,10,63,0,1,4
57,2097,7,119,0,1,2
54,4313,8,117,1,1,4
53,959,6,138,0,1,2
41,11875,17,68,1,1,4
48,3107,9,148,0,1,4
23,11535,6,130,0,1,2
19,912,5,96,1,0,3
37,915,8,123,1,1,4
45,8772,12,106,0,0,4
28,1560,7,142,0,1,2
21,1100,8,94,0,1,4
32,9547,12,116,0,0,4
23,1323,1,20,0,0,1
71,2925,8,118,0,1,4
66,1734,14,149,0,0,4
47,6359,9,38,0,1,3
73,3739,10,20,1,1,3
55,7415,15,27,1,0,3
68,898,11,73,0,1,4
74,3793,15,71,0,1,4
19,3266,6,70,0,1,2
32,1409,10,42,0,1,3
28,1058,14,33,0,0,3
25,2732,11,59,1,1,4
43,2228,20,106,0,0,4
68,9700,8,31,0,1,3
62,6807,9,105,1,1,4
61,1500,14,39,0,0,3
22,2305,12,29,0,1,3
23,5151,10,23,1,0,3
43,5750,9,34,0,1,3
71,9785,9,100,0,1,4
21,2796,10,72,1,1,4
36,3495,8,69,0,1,4
37,502,12,53,0,1,4
50,982,10,58,0,0,4
37,7414,13,69,0,1,4
66,1000,11,51,1,1,4
29,558,6,27,1,1,1
64,6430,8,69,0,0,4
18,2008,5,135,0,1,2
43,1346,9,122,0,1,4
31,679,7,67,1,1,3
55,684,19,46,0,1,3
54,1907,5,142,1,1,3
28,2588,14,105,1,1,4
53,10340,14,86,1,1,4
30,2609,11,52,0,1,4
60,2162,8,95,1,1,4
20,2231,7,85,0,1,2
50,313,11,23,0,1,3
23,1826,8,68,0,1,4
67,5622,8,43,0,1,3
73,3251,10,22,0,1,3
27,6475,7,62,0,1,2
22,8795,9,68,1,1,4
40,575,9,29,1,1,3
27,1555,14,78,0,1,4
61,8136,8,80,0,0,4
19,3310,7,60,0,1,2
30,2567,13,137,1,1,4
57,8380,18,83,1,1,4
19,1350,7,70,0,0,1
37,1434,8,44,0,1,3
18,1343,10,27,0,1,3
54,788,7,121,1,1,3
26,2388,13,77,0,1,4
34,3570,11,82,0,1,4
26,1049,13,112,0,1,4
28,2678,16,148,1,1,4
32,1639,10,96,1,1,4
41,2760,16,47,1,0,3
55,12637,11,27,0,1,3
72,3248,9,96,1,1,4
52,3314,14,63,0,1,4
47,22877,10,25,1,1,3
48,1794,9,146,1,1,4
66,5501,12,133,1,1,4
22,1752,7,102,0,1,2
61,6540,13,140,0,1,4
67,1206,6,138,1,1,3
31,2132,10,83,0,1,4
70,1700,12,125,0,1,4
73,1049,12,41,1,1,3
28,355,11,141,1,1,4
26,4480,7,55,0,1,2
51,1576,6,33,1,1,2
29,2271,11,120,0,1,4
52,2618,8,89,1,0,4
52,688,11,85,0,0,4
18,2012,8,39,1,1,3
57,499,11,135,0,0,4
39,1882,10,24,0,1,3
46,13335,7,139,0,1,2
25,1740,7,88,0,1,2
28,946,14,108,0,0,4
58,1825,6,61,0,1,2
54,14305,18,145,0,0,4
31,1902,12,91,1,1,4
47,632,8,83,1,1,4
52,480,12,102,0,1,4
38,1987,10,30,0,0,3
54,6722,10,65,0,1,4
22,4633,11,70,1,1,4
36,8935,5,98,0,1,2
31,5585,5,80,0,1,2
43,3014,8,148,1,1,4
21,212,6,114,0,1,2
42,11906,8,126,1,1,4
62,694,19,59,1,1,4
59,30049,16,102,1,1,4
42,1384,10,78,1,1,4
35,1443,12,87,1,0,4
57,1749,7,82,0,1,2
25,3022,10,95,0,0,4
56,756,15,122,0,1,4
57,1230,12,50,0,1,4
31,7589,14,51,0,1,4
49,11396,9,102,1,1,4
68,987,5,148,0,1,2
55,4161,12,142,0,0,4
50,1766,11,88,1,0,4
40,4925,11,128,1,1,4
32,1215,11,120,1,1,4
50,6192,11,35,0,1,3
42,2609,9,106,0,1,4
34,1822,7,136,0,1,2
50,2871,15,66,0,1,4
64,12637,9,131,1,1,4
72,2712,13,101,0,0,4
19,3963,12,66,1,1,4
31,3261,12,100,0,1,4
70,3275,7,102,0,1,2
57,10076,10,104,0,0,4
57,6852,7,132,0,1,2
68,765,11,36,0,1,3
56,5159,9,145,0,1,4
68,14945,2,110,0,1,2
23,2361,14,76,1,1,4
23,7007,8,140,1,0,4
20,187,4,32,0,0,1
24,1134,13,107,0,1,4
68,32693,9,84,1,1,4
25,6394,9,44,0,0,3
59,3707,12,70,0,1,4
69,18781,10,64,0,1,4
32,981,8,90,0,1,4
64,10606,11,130,0,0,4
46,1264,5,25,1,1,1
50,3276,15,140,0,1,4
69,587,8,32,0,1,3
47,2031,8,118,1,1,4
56,11199,10,93,0,1,4
44,1788,11,52,0,1,4
53,4880,9,33,0,0,3
46,1832,6,62,0,1,2
55,4585,6,70,0,1,2
74,6277,9,64,0,1,4
50,1513,10,60,1,1,4
54,1254,4,115,1,0,3
44,1993,13,68,1,0,4
72,1950,11,74,0,0,4
50,393,13,48,1,0,3
21,4166,10,23,0,1,3
39,4366,15,94,1,1,4
19,494,9,58,0,1,4
27,6897,4,146,0,1,2
22,1998,8,143,1,1,4
27,4139,9,124,1,1,4
50,2325,10,124,0,1,4
71,4130,9,37,0,0,3
55,3351,13,32,1,1,3
30,7171,11,70,0,1,4
48,2986,8,108,1,1,4
64,6335,13,34,0,0,3
53,12391,6,114,0,0,1
62,2746,12,136,0,1,4
41,2290,12,37,1,1,3
69,5232,14,69,0,1,4
73,379,14,30,0,1,3
32,1243,10,24,1,1,3
46,1200,11,140,0,1,4
25,5177,11,51,0,1,4
22,3463,10,23,1,1,3
46,10594,11,21,1,1,3
64,9978,13,130,1,1,4
21,419,4,112,0,0,1
29,551,6,36,0,1,2
62,3098,8,102,1,1,4
19,634,9,37,0,1,3
44,414,9,122,1,1,4
48,1425,13,117,0,1,4
68,370,7,116,0,1,2
68,1066,13,99,1,1,4
53,6071,8,112,1,1,4
53,1833,11,47,0,1,3
43,13329,14,44,1,1,3
60,1688,10,100,0,1,4
44,5182,13,131,1,1,4
22,1755,11,74,0,1,4
37,2401,16,126,0,1,4
28,2013,10,101,0,1,4
27,5198,6,127,0,1,2
57,6151,8,132,1,1,4
55,23423,8,130,0,1,4
23,3025,9,103,0,1,4
25,5155,12,117,0,1,4
40,1067,7,41,1,1,2
64,5929,13,78,0,0,4
43,3057,11,134,0,0,4
63,208,11,27,0,1,3
60,1250,11,66,0,0,4
29,374,4,106,0,1,2
43,1424,14,113,0,1,4
30,4050,12,142,1,1,4
57,2211,11,95,1,1,4
35,5519,8,84,1,1,4
42,285,6,53,0,1,2
50,7772,13,111,1,0,4
64,3810,7,80,0,1,2
57,841,11,142,0,1,4
60,2907,12,81,1,1,4
29,26662,12,149,0,1,4
61,12903,11,61,0,1,4
53,15955,13,131,0,1,4
65,2409,10,106,0,1,4
21,9287,9,72,0,0,4
22,11050,9,104,0,1,4
73,1049,11,118,0,0,4
54,10836,11,43,1,1,3
25,8640,14,133,1,1,4
59,1521,3,134,1,0,3
66,3273,12,140,1,0,4
45,11593,11,20,0,1,3
48,2813,9,90,1,0,4
75,7211,9,101,0,1,4
26,1860,8,101,0,1,4
71,997,6,118,0,1,2
68,898,9,25,0,1,3
46,2250,6,59,1,1,3
31,4620,10,115,0,1,4
57,514,11,66,1,1,4
58,20460,9,69,0,1,4
39,8671,10,44,1,1,3
28,4983,16,88,1,1,4
40,6739,10,56,0,1,4
18,1559,11,50,0,1,4
63,681,12,65,0,1,4
54,4491,9,77,0,1,4
38,8468,8,55,0,1,4
43,1819,11,149,0,0,4
63,1159,8,75,0,1,4
53,1733,9,66,0,0,4
71,4822,6,77,0,1,2
40,5442,8,56,0,1,4
74,18215,11,55,0,1,4
18,4658,10,86,1,1,4
71,1295,8,100,1,1,4
72,2214,11,141,0,1,4
68,1046,8,102,1,1,4
57,9016,20,31,1,0,3
32,977,5,45,0,0,1
38,1693,7,70,0,1,2
64,4824,8,63,0,1,4
26,14695,13,65,0,0,4
70,51854,13,118,1,1,4
26,780,10,132,1,1,4
27,5639,13,141,0,1,4
69,2913,10,116,0,1,4
74,2323,12,26,0,0,3
70,2246,6,136,1,1,3
43,867,14,140,0,0,4
58,15784,4,99,0,1,2
52,372,8,77,0,1,4
69,2571,8,56,0,1,4
42,13324,11,138,1,0,4
43,3740,12,27,0,1,3
28,1524,15,108,0,0,4
55,1588,13,82,1,1,4
19,7181,7,114,1,1,3
24,2195,8,68,0,1,4
35,2886,6,105,0,1,2
44,5553,12,31,1,1,3
51,7556,14,20,1,1,3
44,1705,2,113,0,1,2
34,760,7,85,0,1,2
60,1093,15,127,0,1,4
61,11860,1,114,1,1,3
68,3192,11,146,1,1,4
71,854,11,73,1,1,4
41,1172,8,115,0,1,4
42,9552,6,44,0,1,2
24,3251,13,79,0,1,4
69,558,11,91,1,1,4
23,990,15,46,0,1,3
70,9441,8,33,0,1,3
41,1689,11,107,0,1,4
50,24216,6,113,0,0,1
66,20240,8,35,1,1,3
46,13220,12,29,1,1,3
60,4905,11,34,0,1,3
39,8375,11,55,0,1,4
43,2819,14,113,0,1,4
45,2893,10,130,1,0,4
67,897,9,70,1,1,4
38,2850,14,133,0,1,4
66,838,9,124,0,1,4
24,2999,11,29,0,1,3
34,887,13,95,0,0,4
37,1250,7,103,0,1,2
58,231,12,121,0,1,4
66,1362,12,149,0,1,4
37,1451,10,64,0,1,4
71,2188,7,37,0,1,2
39,9804,11,31,0,1,3
45,2827,15,66,0,1,4
57,7540,9,147,0,0,4
66,7853,17,29,0,0,3
24,12210,9,108,0,1,4
18,1204,14,107,0,1,4
49,914,8,108,0,1,4
30,2653,15,129,0,1,4
47,1051,10,110,0,0,4
40,2369,9,45,0,1,3
68,1153,11,68,0,0,4
73,880,14,122,0,0,4
36,4253,10,41,0,1,3
49,19247,4,44,0,1,2
47,2321,11,122,1,1,4
46,3933,10,51,1,1,4
66,3181,12,132,0,1,4
62,2879,5,141,0,1,2
46,12443,6,111,0,1,2
47,2260,6,85,0,1,2
33,116,6,148,0,1,2
57,1239,12,109,0,1,4
36,3316,15,31,1,1,3
35,2678,10,41,0,1,3
18,2369,7,127,1,0,3
31,1789,8,124,1,1,4
68,3248,9,146,0,1,4
64,23274,9,75,1,0,4
67,2151,16,125,1,0,4
19,25936,8,27,1,1,3
71,4777,13,104,0,1,4
45,1524,11,36,0,1,3
66,7093,15,134,1,1,4
67,261,10,23,0,1,3
47,2935,7,67,0,1,2
55,5006,14,86,0,0,4
68,5069,16,61,0,0,4
21,5636,5,73,0,1,2
18,6153,15,86,0,1,4
25,4012,9,105,0,1,4
46,6141,4,44,0,1,2
72,1703,11,127,0,1,4
56,9665,8,33,1,0,3
20,1881,10,132,0,1,4
49,9480,9,22,0,0,3
27,2921,6,78,0,1,2
27,3707,10,88,1,1,4
36,7202,6,22,0,1,1
63,13447,11,36,0,1,3
51,3104,13,122,0,0,4
50,3700,10,24,0,1,3
40,225,8,31,0,1,3
72,1249,17,96,0,0,4
45,657,19,61,0,1,4
49,1987,7,44,1,0,1
67,1528,10,43,0,1,3
24,1351,9,55,0,0,4
46,1060,8,32,1,1,3
25,5041,16,122,1,1,4
18,497,11,65,0,1,4
74,1001,8,113,0,0,4
72,3081,9,54,0,1,4
20,7861,16,86,1,0,4
41,1175,8,147,0,1,4
40,8521,10,97,0,1,4
25,194,13,42,0,1,3
71,2987,11,38,0,1,3
74,4048,10,80,0,1,4
64,1109,13,102,0,1,4
54,804,18,84,0,1,4
20,3383,11,35,1,1,3
68,2876,8,57,0,1,4
50,1324,9,24,0,1,3
45,2233,10,80,1,0,4
64,1632,9,35,0,1,3
25,10412,11,114,0,1,4
51,5883,2,51,0,1,2
52,3618,7,87,0,1,2
49,19676,13,37,1,1,3
41,8390,4,78,1,1,3
31,10341,19,71,0,1,4
49,14488,6,108,1,1,3
73,2550,8,56,0,1,4
63,882,8,72,0,0,4
60,500,8,76,0,1,4
33,6242,9,82,0,1,4
21,1133,7,79,0,0,1
69,83015,12,26,1,1,3
54,1284,7,94,1,0,3
71,1080,8,120,1,1,4
38,6488,6,37,0,1,2
31,6623,10,48,1,1,3
48,17978,7,55,0,1,2
72,2322,7,87,0,1,2
65,9509,8,139,0,1,4
35,2534,7,78,1,1,3
24,5145,7,28,0,0,1
27,2407,16,68,0,1,4
24,20209,14,103,0,1,4
50,28785,12,98,1,1,4
40,907,13,36,0,0,3
38,10689,9,107,1,1,4
36,1175,8,94,1,1,4
65,9528,4,46,1,0,1
36,15367,11,96,1,1,4
53,1139,6,79,0,1,2
46,878,8,101,1,1,4
35,1816,9,85,0,1,4
19,9584,9,25,0,1,3
18,4796,4,58,0,1,2
64,2325,9,101,0,1,4
22,6130,9,41,0,1,3
37,2226,9,86,0,0,4
28,3400,10,89,1,1,4
59,5141,11,100,0,1,4
19,4805,13,59,1,1,4
20,16163,7,100,1,0,3
40,895,13,127,0,1,4
72,7683,5,52,0,1,2
29,1164,14,72,0,1,4
37,1988,8,57,1,1,4
22,2541,9,93,1,1,4
54,1952,12,23,0,1,3
55,776,6,133,1,1,3
47,1899,12,143,1,1,4
26,3914,8,47,0,1,3
51,2606,11,60,0,0,4
70,12998,12,74,0,1,4
61,2676,4,35,0,0,1
52,3025,8,48,1,1,3
69,3577,10,50,0,1,4
75,2609,8,30,0,0,3
39,4806,13,136,0,1,4
61,1775,8,88,0,1,4
41,928,12,137,0,1,4
34,2774,11,44,0,0,3
27,4379,13,118,1,0,4
47,3508,8,112,0,0,4
73,1225,6,136,0,0,1
63,3499,7,67,0,1,2
40,5876,10,146,1,0,4
49,3649,11,137,0,1,4
34,1465,5,137,0,1,2
67,3218,9,93,0,0,4
68,16360,12,39,1,1,3
34,1055,12,54,0,1,4
31,8918,8,25,0,0,3
26,316,14,31,0,1,3
57,1728,4,76,0,1,2
19,1938,11,56,1,1,4
62,8786,5,51,1,0,3
42,17546,9,132,1,1,4
56,9068,5,138,0,1,2
26,4972,9,106,1,1,4
71,8628,13,87,0,1,4
39,770,6,127,1,1,3
60,7286,14,93,0,1,4
63,990,9,81,0,0,4
21,1423,5,87,0,1,2
43,4427,13,148,1,1,4
75,866,11,83,0,1,4
46,10156,9,120,0,1,4
62,2985,12,88,0,0,4
51,811,9,60,0,1,4
40,13488,6,83,0,1,2
54,2291,8,31,0,1,3
28,2530,7,140,0,1,2
23,2391,15,48,0,1,3
35,161,13,77,0,1,4
38,10489,18,125,0,1,4
59,3065,8,115,0,1,4
53,3474,15,32,0,1,3
58,5889,8,142,0,1,4
55,2222,11,62,0,1,4
51,971,6,130,0,0,1
34,1175,6,45,1,1,2
54,7137,12,142,0,1,4
42,2945,3,64,0,1,2
55,8151,18,115,0,0,4
75,9718,9,121,0,1,4
29,7238,10,61,0,1,4
40,10471,9,74,0,0,4
70,1462,4,25,1,1,1
59,5442,14,21,0,1,3
39,1868,5,130,1,1,3
38,997,15,47,0,0,3
44,4726,9,92,0,0,4
74,6337,14,101,1,1,4
48,2112,9,101,0,1,4
23,3126,15,107,0,1,4
44,6021,18,82,1,1,4
57,1616,10,70,0,1,4
51,6705,7,37,0,1,2
29,1204,6,30,0,1,2
62,4481,11,28,1,1,3
74,889,12,82,0,1,4
70,11452,10,78,1,1,4
24,5912,9,53,0,1,4
27,22261,3,27,0,1,1
62,1170,10,68,0,1,4
34,5800,11,30,0,1,3
43,2923,9,25,0,1,3
38,687,12,83,0,1,4
45,3329,15,148,0,1,4
75,5264,14,126,1,1,4
63,21379,5,51,1,1,3
19,1799,12,108,1,1,4
71,4790,9,140,1,1,4
60,4051,9,101,0,1,4
18,2504,9,149,0,0,4
68,2696,6,126,1,0,3
70,6288,14,120,0,1,4
53,2695,8,92,1,1,4
68,2356,11,24,0,1,3
43,1796,11,99,1,1,4
46,664,12,41,0,0,3
38,7583,8,77,0,1,4
28,1777,13,35,0,1,3
57,10229,10,76,1,1,4
28,10519,10,132,0,1,4
53,32800,8,64,0,1,4
66,4649,8,21,1,0,3
56,5220,12,122,0,1,4
57,5498,11,50,1,1,4
52,3866,9,138,0,1,4
71,9701,11,100,0,1,4
51,2744,7,83,0,1,2
72,5178,8,69,0,1,4
64,2674,11,144,0,0,4
41,803,8,69,0,1,4
71,6275,16,147,0,1,4
39,190,9,105,1,1,4
22,5163,8,29,0,1,3
73,8842,12,59,1,1,4
50,5366,11,130,0,1,4
75,1353,16,140,0,0,4
53,13993,8,24,0,1,3
64,18299,9,38,0,1,3
37,5799,8,113,1,0,4
36,19049,7,146,0,1,2
52,24832,16,79,0,1,4
69,1569,12,35,0,1,3
60,1198,10,134,0,1,4
34,6267,6,104,0,1,2
62,128,6,145,1,0,3
60,2388,12,133,1,1,4
51,1542,9,21,0,1,3
26,2467,9,101,1,0,4
43,873,8,139,0,1,4
19,2558,5,27,1,1,1
70,5463,9,91,0,1,4
26,16743,8,56,1,0,4
26,4762,10,20,1,1,3
57,505,10,131,1,1,4
34,3182,4,89,0,1,2
18,12321,9,91,1,1,4
42,2422,12,143,0,1,4
60,5916,13,57,0,1,4
57,10024,12,55,1,0,4
59,3541,9,68,1,1,4
42,4267,11,56,1,1,4
56,5375,11,45,1,1,3
52,1967,12,128,1,1,4
20,2429,10,109,0,0,4
67,1238,9,114,0,1,4
54,1835,6,84,0,1,2
61,6709,6,23,0,0,1
61,5110,8,113,1,1,4
68,959,10,77,1,1,4
47,1151,13,24,1,1,3
55,1664,10,31,0,1,3
51,727,9,28,0,0,3
29,3851,9,30,0,1,3
36,1595,10,70,0,1,4
54,4994,10,34,0,1,3
61,8232,11,90,0,0,4
66,559,12,121,1,1,4
34,1596,12,61,0,1,4
27,635,8,59,0,1,4
74,474,6,128,0,1,2
72,5138,11,99,1,1,4
66,3681,15,136,0,1,4
64,1692,12,29,0,1,3
29,1152,6,85,0,0,1
33,1010,14,57,0,1,4
41,3556,11,136,0,1,4
36,2363,10,28,1,1,3
25,1216,6,60,1,1,3
48,4525,13,98,0,0,4
38,3954,11,119,1,1,4
34,1129,8,89,0,1,4
40,1855,6,90,0,1,2
54,7048,6,49,0,1,2
71,6300,15,36,1,0,3
33,1546,11,111,1,1,4
23,15701,7,108,0,1,2
25,2501,8,96,0,1,4
42,6558,14,33,1,0,3
35,1041,6,107,0,1,2
42,2560,2,106,0,1,2
29,1193,7,134,0,1,2
32,570,7,85,0,1,2
43,2857,7,123,1,0,3
58,2147,8,133,1,1,4
62,8708,16,47,1,0,3
43,1673,14,82,1,1,4
64,3900,13,34,0,1,3
49,1986,21,80,0,1,4
27,1126,11,82,1,1,4
33,6677,9,98,0,1,4
24,1613,16,60,0,1,4
34,1931,10,31,1,0,3
40,909,7,91,0,0,1
43,550,6,112,0,1,2
38,4690,10,70,0,1,4
39,2699,11,87,0,1,4
75,7466,8,75,0,1,4
24,4958,9,58,0,1,4
31,858,11,129,0,1,4
32,2990,13,93,1,1,4
70,2877,8,53,0,0,4
24,8193,14,117,1,1,4
26,10229,16,72,0,0,4
68,528,5,38,0,1,2
65,8942,11,125,0,1,4
25,7817,12,122,0,1,4
67,1323,8,31,1,1,3
40,2848,5,99,0,1,2
46,363,4,143,0,1,2
35,2834,5,46,0,1,2
48,1043,14,111,0,1,4
47,5018,16,120,0,1,4
69,4506,6,94,1,1,3
56,2713,8,129,1,0,4
52,3628,5,119,0,1,2
35,1353,6,36,0,1,2
59,964,9,31,0,1,3
56,24694,9,32,0,1,3
34,8304,14,130,0,1,4
31,3397,7,116,0,0,1
48,2406,14,98,1,1,4
41,32953,12,139,0,1,4
52,15892,10,137,0,1,4
61,2242,5,58,0,0,1
62,1129,12,114,0,1,4
51,3141,11,44,0,1,3
20,2042,11,143,1,1,4
54,1156,10,31,0,0,3
60,11754,6,27,1,1,1
57,5035,15,52,0,1,4
43,1983,6,79,0,1,2
72,1956,12,94,0,0,4
40,3019,12,75,1,1,4
61,1833,7,93,1,1,3
56,1681,15,106,1,0,4
32,23243,13,89,0,1,4
73,1197,7,56,0,1,2
66,326,9,92,0,1,4
21,5734,10,68,0,1,4
46,9103,11,60,0,0,4
39,3477,8,113,0,1,4
42,595,10,116,0,1,4
30,2602,5,120,0,0,1
35,1792,8,91,1,1,4
50,11351,11,35,0,0,3
33,1280,6,25,0,0,1
62,3753,15,72,0,1,4
